3.2e-05
ADC1,ADC2,ADC3,ADC4,ADC5
3.2782417582417582,2.862417582417582,3.2750183150183148,3.2750183150183148,0.08058608058608059
1.6713553113553112,0.13296703296703297,0.1232967032967033,0.2071062271062271,1.9155311355311353
1.6810256410256408,0.05479853479853479,0.05238095238095238,0.08139194139194138,1.917142857142857
1.6890842490842488,0.028205128205128206,0.028205128205128206,0.03948717948717948,1.917142857142857
1.701172161172161,0.020146520146520148,0.02095238095238095,0.025787545787545788,1.921172161172161
1.7116483516483516,0.016923076923076923,0.018534798534798533,0.02095238095238095,1.9227838827838826
1.722124542124542,0.01611721611721612,0.017728937728937726,0.020146520146520148,1.9235897435897436
1.7317948717948717,0.01531135531135531,0.016923076923076923,0.018534798534798533,1.9243956043956043
1.7414652014652012,0.01531135531135531,0.016923076923076923,0.019340659340659337,1.9243956043956043
1.751135531135531,0.01531135531135531,0.016923076923076923,0.018534798534798533,1.9235897435897436
1.759194139194139,0.014505494505494505,0.01611721611721612,0.017728937728937726,1.921172161172161
1.7688644688644688,0.01531135531135531,0.016923076923076923,0.018534798534798533,1.921172161172161
1.7777289377289376,0.01531135531135531,0.016923076923076923,0.018534798534798533,1.9195604395604395
1.7857875457875456,0.01531135531135531,0.016923076923076923,0.018534798534798533,1.917948717948718
1.7938461538461536,0.01531135531135531,0.016923076923076923,0.018534798534798533,1.9155311355311353
1.8019047619047617,0.01531135531135531,0.016923076923076923,0.018534798534798533,1.9123076923076923
1.8099633699633697,0.01531135531135531,0.016923076923076923,0.018534798534798533,1.90989010989011
1.8172161172161172,0.014505494505494505,0.01611721611721612,0.017728937728937726,1.9066666666666665
1.8228571428571427,0.01531135531135531,0.016923076923076923,0.018534798534798533,1.9018315018315017
1.83010989010989,0.01531135531135531,0.016923076923076923,0.018534798534798533,1.8978021978021977
1.8365567765567765,0.014505494505494505,0.01611721611721612,0.017728937728937726,1.8945787545787545
1.8430036630036628,0.01531135531135531,0.016923076923076923,0.018534798534798533,1.8897435897435897
1.8478388278388278,0.01531135531135531,0.016923076923076923,0.018534798534798533,1.884102564102564
1.8534798534798536,0.01531135531135531,0.016923076923076923,0.018534798534798533,1.8792673992673992
1.859120879120879,0.01531135531135531,0.01611721611721612,0.017728937728937726,1.8736263736263736
1.8647619047619046,0.014505494505494505,0.01611721611721612,0.017728937728937726,1.8687912087912089
1.8679853479853479,0.01531135531135531,0.016923076923076923,0.018534798534798533,1.8615384615384616
