3.2e-05
ADC1,ADC2,ADC3,ADC4,ADC5
0.23208791208791207,0.23208791208791207,0.23208791208791207,0.23208791208791207,0.23208791208791207
1.5827106227106227,1.5835164835164834,1.5835164835164834,1.5843223443223442,1.5843223443223442
1.4102564102564104,1.411062271062271,1.411062271062271,1.4118681318681316,1.4118681318681316
1.220879120879121,1.2216849816849817,1.2224908424908423,1.2224908424908423,1.2224908424908423
1.0210256410256409,1.0218315018315018,1.0226373626373626,1.0234432234432234,1.0234432234432234
0.8219780219780219,0.8227838827838827,0.8235897435897436,0.8243956043956043,0.8243956043956043
0.6285714285714286,0.6293772893772893,0.6301831501831502,0.6301831501831502,0.630989010989011
0.4520879120879121,0.45289377289377286,0.4536996336996337,0.4536996336996337,0.4536996336996337
0.2949450549450549,0.2957509157509157,0.29655677655677654,0.29736263736263735,0.29736263736263735
0.1684249084249084,0.16923076923076924,0.17003663003663003,0.17003663003663003,0.1708424908424908
0.07333333333333333,0.07413919413919413,0.07494505494505493,0.07494505494505493,0.07575091575091575
0.01611721611721612,0.016923076923076923,0.017728937728937726,0.018534798534798533,0.018534798534798533
0.0,0.0,0.0,0.0008058608058608059,0.0008058608058608059
0.020146520146520148,0.02095238095238095,0.021758241758241755,0.022564102564102562,0.022564102564102562
0.08219780219780219,0.08300366300366299,0.0838095238095238,0.08461538461538462,0.08461538461538462
0.1805128205128205,0.1813186813186813,0.18212454212454213,0.1829304029304029,0.1829304029304029
0.31267399267399265,0.3134798534798534,0.3142857142857143,0.3150915750915751,0.3150915750915751
0.47223443223443223,0.473040293040293,0.4738461538461538,0.4738461538461538,0.4746520146520146
0.6519413919413919,0.6527472527472528,0.6535531135531135,0.6535531135531135,0.6543589743589744
0.8469597069597069,0.8469597069597069,0.8477655677655678,0.8485714285714285,0.8485714285714285
1.0476190476190477,1.0476190476190477,1.0484249084249084,1.0492307692307692,1.0492307692307692
1.2442490842490843,1.245054945054945,1.245054945054945,1.2458608058608056,1.2458608058608056
1.4336263736263737,1.4344322344322344,1.4344322344322344,1.435238095238095,1.435238095238095
1.6028571428571428,1.6036630036630037,1.6036630036630037,1.6044688644688643,1.6044688644688643
1.7495238095238093,1.7495238095238093,1.7503296703296702,1.7503296703296702,1.751135531135531
1.8663736263736261,1.8663736263736261,1.8663736263736261,1.8671794871794871,1.8671794871794871
1.9469597069597069,1.9469597069597069,1.9469597069597069,1.9477655677655676,1.9485714285714284
1.9888644688644688,1.9896703296703295,1.9896703296703295,1.9904761904761905,1.9904761904761905
1.991282051282051,1.992087912087912,1.992087912087912,1.9928937728937728,1.9928937728937728
1.9534065934065934,1.9534065934065934,1.9542124542124542,1.9542124542124542,1.955018315018315
1.8768498168498169,1.8768498168498169,1.8776556776556776,1.8776556776556776,1.8784615384615382
1.767252747252747,1.768058608058608,1.768058608058608,1.7688644688644688,1.7688644688644688
1.6254212454212453,1.626227106227106,1.626227106227106,1.627032967032967,1.627032967032967
1.4578021978021978,1.4586080586080585,1.4586080586080585,1.4594139194139193,1.4594139194139193
1.2708424908424907,1.2716483516483517,1.2716483516483517,1.2724542124542124,1.2724542124542124
1.0717948717948718,1.0726007326007327,1.0726007326007327,1.0734065934065933,1.0734065934065933
0.871941391941392,0.8727472527472526,0.8735531135531135,0.8735531135531135,0.8743589743589744
0.676923076923077,0.6777289377289376,0.6785347985347985,0.6793406593406592,0.6793406593406592
0.49479853479853475,0.4956043956043956,0.4956043956043956,0.4964102564102564,0.4964102564102564
0.3312087912087912,0.33201465201465197,0.3328205128205128,0.3336263736263736,0.3336263736263736
0.19663003663003661,0.19743589743589743,0.19824175824175824,0.19904761904761903,0.19904761904761903
0.09267399267399268,0.09428571428571428,0.09428571428571428,0.09509157509157509,0.09509157509157509
0.02659340659340659,0.028205128205128206,0.028205128205128206,0.02901098901098901,0.02901098901098901
0.0,0.0,0.0,0.0008058608058608059,0.0008058608058608059
0.011282051282051281,0.012893772893772894,0.013699633699633697,0.013699633699633697,0.014505494505494505
0.06366300366300366,0.06446886446886448,0.06527472527472528,0.06527472527472528,0.06608058608058608
0.1539194139194139,0.15553113553113554,0.15553113553113554,0.15633699633699633,0.15633699633699633
0.2772161172161172,0.2772161172161172,0.27802197802197803,0.2788278388278388,0.2788278388278388
0.4295238095238095,0.4303296703296703,0.43113553113553116,0.43113553113553116,0.43113553113553116
0.6043956043956044,0.6052014652014651,0.606007326007326,0.6068131868131869,0.6068131868131869
0.796996336996337,0.7978021978021979,0.7986080586080585,0.7994139194139194,0.7994139194139194
0.996043956043956,0.9968498168498168,0.9968498168498168,0.9976556776556775,0.9976556776556775
1.1967032967032967,1.1967032967032967,1.1975091575091577,1.1975091575091577,1.1983150183150182
1.3893040293040293,1.3893040293040293,1.39010989010989,1.39010989010989,1.39010989010989
1.564175824175824,1.5649816849816849,1.5649816849816849,1.5657875457875456,1.5657875457875456
1.7172893772893771,1.718095238095238,1.718095238095238,1.7189010989010989,1.7189010989010989
1.8413919413919413,1.842197802197802,1.842197802197802,1.8430036630036628,1.8430036630036628
1.9324542124542123,1.9324542124542123,1.9324542124542123,1.9332600732600733,1.9332600732600733
1.9824175824175825,1.983223443223443,1.983223443223443,1.984029304029304,1.984029304029304
1.996117216117216,1.9969230769230768,1.9969230769230768,1.9977289377289378,1.9977289377289378
1.9703296703296704,1.971135531135531,1.971135531135531,1.971135531135531,1.9719413919413917
1.9018315018315017,1.9026373626373625,1.9026373626373625,1.9026373626373625,1.9034432234432233
1.7986813186813186,1.7994871794871794,1.7994871794871794,1.8002930402930402,1.8002930402930402
1.6632967032967032,1.6641025641025642,1.6641025641025642,1.6649084249084247,1.6649084249084247
1.5045421245421244,1.5045421245421244,1.5045421245421244,1.5053479853479852,1.5053479853479852
1.3199999999999998,1.3208058608058608,1.3208058608058608,1.3216117216117216,1.3216117216117216
1.1233699633699634,1.1241758241758242,1.124981684981685,1.124981684981685,1.124981684981685
0.9235164835164834,0.9243223443223443,0.9243223443223443,0.925128205128205,0.925128205128205
0.7252747252747253,0.726080586080586,0.7268864468864469,0.7268864468864469,0.7276923076923076
0.5399267399267399,0.5407326007326007,0.5415384615384615,0.5415384615384615,0.5423443223443224
0.37150183150183147,0.3723076923076923,0.3723076923076923,0.3731135531135531,0.3731135531135531
0.22805860805860806,0.22886446886446885,0.22967032967032966,0.22967032967032966,0.23047619047619047
0.11604395604395604,0.11684981684981685,0.11765567765567765,0.11846153846153845,0.11846153846153845
0.040293040293040296,0.0419047619047619,0.0419047619047619,0.0427106227106227,0.0427106227106227
0.002417582417582417,0.00402930402930403,0.00402930402930403,0.004835164835164834,0.004835164835164834
0.00402930402930403,0.005641025641025641,0.006446886446886447,0.006446886446886447,0.007252747252747252
0.047545787545787546,0.04835164835164835,0.049157509157509154,0.049157509157509154,0.04996336996336996
0.1281318681318681,0.12893772893772895,0.12974358974358974,0.13054945054945055,0.13054945054945055
0.24417582417582417,0.24498168498168496,0.24578754578754577,0.24578754578754577,0.24578754578754577
0.39084249084249084,0.39164835164835166,0.3924542124542124,0.3924542124542124,0.39326007326007323
0.5616849816849817,0.5624908424908425,0.5632967032967032,0.5632967032967032,0.5632967032967032
0.7486446886446886,0.7486446886446886,0.7494505494505495,0.7502564102564102,0.7502564102564102
0.9468864468864469,0.9476923076923076,0.9484981684981685,0.9484981684981685,0.9493040293040292
1.1475457875457875,1.1483516483516483,1.1491575091575092,1.1491575091575092,1.1499633699633698
1.3425641025641024,1.3433699633699632,1.3433699633699632,1.3441758241758242,1.3441758241758242
1.5214652014652015,1.5222710622710622,1.5222710622710622,1.523076923076923,1.523076923076923
1.6818315018315018,1.6826373626373625,1.6826373626373625,1.6834432234432235,1.6834432234432235
1.8147985347985347,1.8156043956043955,1.8156043956043955,1.8164102564102564,1.8164102564102564
1.913113553113553,1.913919413919414,1.913919413919414,1.9147252747252745,1.9147252747252745
1.9759706959706957,1.9767765567765567,1.9767765567765567,1.9767765567765567,1.9775824175824175
1.9985347985347985,1.999340659340659,1.999340659340659,2.00014652014652,2.00014652014652
1.9816117216117215,1.9816117216117215,1.9824175824175825,1.9824175824175825,1.983223443223443
1.9235897435897436,1.9243956043956043,1.9243956043956043,1.925201465201465,1.925201465201465
1.83010989010989,1.83010989010989,1.8309157509157508,1.8309157509157508,1.8317216117216117
1.7027838827838826,1.7035897435897436,1.7035897435897436,1.7035897435897436,1.7043956043956043
1.5456410256410256,1.5456410256410256,1.5456410256410256,1.5464468864468863,1.5464468864468863
1.3683516483516482,1.3691575091575092,1.3691575091575092,1.36996336996337,1.36996336996337
1.1749450549450549,1.1749450549450549,1.1757509157509156,1.1757509157509156,1.1765567765567766
0.9742857142857142,0.9750915750915751,0.9750915750915751,0.9758974358974358,0.9758974358974358
0.7760439560439559,0.7768498168498168,0.7776556776556777,0.7784615384615384,0.7784615384615384
0.585054945054945,0.5866666666666667,0.5866666666666667,0.5874725274725274,0.5874725274725274
0.4117948717948718,0.41340659340659336,0.41340659340659336,0.4142124542124542,0.4142124542124542
0.2627106227106227,0.2635164835164835,0.2635164835164835,0.2643223443223443,0.2643223443223443
0.1418315018315018,0.14344322344322344,0.14424908424908423,0.14424908424908423,0.14424908424908423
0.055604395604395604,0.05641025641025641,0.05721611721611721,0.05802197802197802,0.05802197802197802
0.00805860805860806,0.008864468864468863,0.009670329670329669,0.010476190476190476,0.010476190476190476
0.0008058608058608059,0.0016117216117216117,0.002417582417582417,0.002417582417582417,0.002417582417582417
0.03304029304029304,0.03465201465201465,0.03465201465201465,0.03545787545787545,0.03545787545787545
0.10395604395604395,0.10476190476190476,0.10556776556776555,0.10637362637362636,0.10637362637362636
0.21194139194139194,0.21355311355311354,0.21355311355311354,0.21435897435897436,0.21435897435897436
0.3505494505494505,0.35216117216117215,0.35216117216117215,0.3529670329670329,0.3529670329670329
0.5173626373626373,0.5181684981684982,0.5181684981684982,0.518974358974359,0.518974358974359
0.701098901098901,0.7019047619047618,0.7027106227106227,0.7035164835164834,0.7035164835164834
0.9001465201465201,0.9001465201465201,0.9009523809523808,0.9009523809523808,0.9017582417582417
1.099194139194139,1.1,1.1,1.1008058608058608,1.1008058608058608
1.2966300366300365,1.2966300366300365,1.2966300366300365,1.2974358974358975,1.2974358974358975
1.4787545787545788,1.4795604395604394,1.4795604395604394,1.4803663003663001,1.4803663003663001
1.6455677655677654,1.6463736263736264,1.6463736263736264,1.6471794871794871,1.6471794871794871
1.784981684981685,1.7857875457875456,1.7857875457875456,1.7857875457875456,1.7865934065934064
1.892967032967033,1.8937728937728937,1.8937728937728937,1.8937728937728937,1.8945787545787545
1.9638827838827837,1.9646886446886447,1.9646886446886447,1.9654945054945054,1.9654945054945054
1.9977289377289378,1.9985347985347985,1.9985347985347985,1.999340659340659,1.999340659340659
1.991282051282051,1.992087912087912,1.992087912087912,1.9928937728937728,1.9928937728937728
1.9437362637362636,1.9445421245421244,1.9445421245421244,1.9453479853479854,1.9453479853479854
1.858315018315018,1.859120879120879,1.859120879120879,1.8599267399267398,1.8599267399267398
1.7382417582417582,1.739047619047619,1.739047619047619,1.7398534798534797,1.7398534798534797
1.5883516483516482,1.589157509157509,1.589157509157509,1.58996336996337,1.58996336996337
1.4142857142857144,1.415091575091575,1.4158974358974357,1.4158974358974357,1.4167032967032966
1.224908424908425,1.2257142857142858,1.2257142857142858,1.2265201465201463,1.2265201465201463
1.0250549450549449,1.0258608058608059,1.0258608058608059,1.0266666666666666,1.0266666666666666
0.8243956043956043,0.8252014652014652,0.826007326007326,0.826007326007326,0.826007326007326
0.6301831501831502,0.630989010989011,0.6317948717948717,0.6317948717948717,0.6317948717948717
0.45450549450549443,0.4553113553113553,0.4553113553113553,0.4561172161172161,0.4561172161172161
0.29655677655677654,0.29736263736263735,0.29816849816849816,0.298974358974359,0.298974358974359
0.17003663003663003,0.1708424908424908,0.17164835164835165,0.17245421245421244,0.17245421245421244
0.07333333333333333,0.07413919413919413,0.07494505494505493,0.07494505494505493,0.07575091575091575
0.01531135531135531,0.01611721611721612,0.016923076923076923,0.017728937728937726,0.017728937728937726
0.0,0.0,0.0008058608058608059,0.0008058608058608059,0.0016117216117216117
0.021758241758241755,0.022564102564102562,0.023369963369963366,0.024175824175824177,0.024175824175824177
0.08300366300366299,0.0838095238095238,0.08461538461538462,0.0854212454212454,0.0854212454212454
0.18212454212454213,0.1829304029304029,0.18373626373626373,0.1845421245421245,0.1845421245421245
0.3142857142857143,0.3150915750915751,0.31589743589743585,0.31589743589743585,0.31589743589743585
0.473040293040293,0.4738461538461538,0.4746520146520146,0.47545787545787543,0.47545787545787543
0.6543589743589744,0.655164835164835,0.6559706959706959,0.6559706959706959,0.6567765567765568
0.8493772893772893,0.8501831501831502,0.8501831501831502,0.8509890109890109,0.8509890109890109
1.0492307692307692,1.05003663003663,1.0508424908424907,1.0508424908424907,1.0508424908424907
1.2474725274725273,1.2482783882783883,1.249084249084249,1.249084249084249,1.249084249084249
1.4368498168498167,1.4376556776556777,1.4376556776556777,1.4384615384615385,1.4384615384615385
1.6084981684981683,1.6093040293040293,1.6093040293040293,1.61010989010989,1.61010989010989
1.755970695970696,1.7567765567765568,1.7567765567765568,1.7575824175824175,1.7575824175824175
1.8704029304029302,1.8704029304029302,1.8712087912087911,1.8712087912087911,1.872014652014652
1.9526007326007324,1.9526007326007324,1.9534065934065934,1.9534065934065934,1.9534065934065934
1.9945054945054945,1.995311355311355,1.995311355311355,1.996117216117216,1.996117216117216
1.9977289377289378,1.9985347985347985,1.9985347985347985,1.999340659340659,1.999340659340659
1.959047619047619,1.9598534798534797,1.9598534798534797,1.9606593406593407,1.9606593406593407
1.884102564102564,1.884908424908425,1.884908424908425,1.8857142857142857,1.8857142857142857
1.7728937728937728,1.7736996336996336,1.7736996336996336,1.7736996336996336,1.7745054945054943
1.6294505494505493,1.63025641025641,1.63025641025641,1.631062271062271,1.631062271062271
1.461025641025641,1.4618315018315018,1.4618315018315018,1.4626373626373625,1.4626373626373625
1.2748717948717947,1.2756776556776557,1.2756776556776557,1.2764835164835164,1.2764835164835164
1.0766300366300368,1.0766300366300368,1.0774358974358973,1.0774358974358973,1.078241758241758
0.875970695970696,0.8767765567765566,0.8775824175824175,0.8783882783882784,0.8783882783882784
0.6793406593406592,0.6801465201465201,0.680952380952381,0.6817582417582417,0.6817582417582417
0.4964102564102564,0.4972161172161172,0.498021978021978,0.49882783882783877,0.49882783882783877
0.3336263736263736,0.3344322344322344,0.3352380952380952,0.33604395604395604,0.33604395604395604
0.19663003663003661,0.19824175824175824,0.19824175824175824,0.19904761904761903,0.19904761904761903
0.09347985347985346,0.09428571428571428,0.09509157509157509,0.09589743589743589,0.09589743589743589
0.027399267399267395,0.028205128205128206,0.02901098901098901,0.02901098901098901,0.029816849816849816
0.0,0.0,0.0008058608058608059,0.0008058608058608059,0.0016117216117216117
0.011282051282051281,0.012893772893772894,0.012893772893772894,0.013699633699633697,0.013699633699633697
0.06446886446886448,0.06527472527472528,0.06608058608058608,0.06608058608058608,0.06688644688644688
0.1539194139194139,0.1547252747252747,0.15553113553113554,0.15633699633699633,0.15633699633699633
0.2772161172161172,0.27802197802197803,0.2788278388278388,0.2796336996336996,0.2796336996336996
0.43113553113553116,0.4319413919413919,0.43274725274725273,0.43274725274725273,0.43274725274725273
0.606007326007326,0.6068131868131869,0.6076190476190476,0.6084249084249084,0.6084249084249084
0.8002197802197801,0.801025641025641,0.8018315018315019,0.8018315018315019,0.8018315018315019
0.9992673992673993,1.00007326007326,1.00007326007326,1.0008791208791208,1.0008791208791208
1.2007326007326007,1.2007326007326007,1.2015384615384617,1.2015384615384617,1.2023443223443222
1.3925274725274723,1.3933333333333333,1.3933333333333333,1.394139194139194,1.394139194139194
1.5673992673992674,1.568205128205128,1.568205128205128,1.569010989010989,1.569010989010989
1.7213186813186812,1.722124542124542,1.722124542124542,1.722930402930403,1.722930402930403
1.8478388278388278,1.8478388278388278,1.8486446886446886,1.8486446886446886,1.8486446886446886
1.938095238095238,1.938095238095238,1.938095238095238,1.9389010989010986,1.9389010989010986
1.9888644688644688,1.9896703296703295,1.9896703296703295,1.9904761904761905,1.9904761904761905
2.00014652014652,2.000952380952381,2.000952380952381,2.0017582417582416,2.0025641025641026
1.975164835164835,1.975164835164835,1.975164835164835,1.9759706959706957,1.9759706959706957
1.9074725274725273,1.9074725274725273,1.9074725274725273,1.9082783882783882,1.9082783882783882
1.8043223443223442,1.8051282051282052,1.8051282051282052,1.8059340659340657,1.8059340659340657
1.6689377289377287,1.6697435897435897,1.6705494505494505,1.6705494505494505,1.6713553113553112
1.5061538461538462,1.506959706959707,1.506959706959707,1.5077655677655677,1.5077655677655677
1.323223443223443,1.323223443223443,1.3240293040293039,1.3248351648351648,1.3248351648351648
1.1265934065934065,1.1273992673992674,1.1282051282051282,1.1282051282051282,1.129010989010989
0.9243223443223443,0.925128205128205,0.925128205128205,0.9259340659340659,0.9259340659340659
0.7284981684981685,0.7293040293040293,0.73010989010989,0.7309157509157509,0.7309157509157509
0.5407326007326007,0.5415384615384615,0.5423443223443224,0.5431501831501832,0.5431501831501832
0.3723076923076923,0.3731135531135531,0.37391941391941386,0.3747252747252747,0.3747252747252747
0.22886446886446885,0.22967032967032966,0.23047619047619047,0.23047619047619047,0.23128205128205126
0.11523809523809524,0.11604395604395604,0.11684981684981685,0.11765567765567765,0.11765567765567765
0.040293040293040296,0.041098901098901096,0.0419047619047619,0.0427106227106227,0.0427106227106227
0.002417582417582417,0.0032234432234432234,0.00402930402930403,0.00402930402930403,0.004835164835164834
0.00402930402930403,0.005641025641025641,0.006446886446886447,0.006446886446886447,0.007252747252747252
0.047545787545787546,0.04835164835164835,0.049157509157509154,0.04996336996336996,0.04996336996336996
0.1281318681318681,0.12893772893772895,0.12974358974358974,0.12974358974358974,0.13054945054945055
0.24336996336996336,0.24417582417582417,0.24498168498168496,0.24498168498168496,0.24578754578754577
0.39003663003662997,0.39084249084249084,0.39164835164835166,0.3924542124542124,0.3924542124542124
0.5600732600732601,0.5608791208791208,0.5616849816849817,0.5624908424908425,0.5624908424908425
0.7494505494505495,0.7510622710622711,0.7510622710622711,0.7518681318681317,0.7518681318681317
0.9484981684981685,0.9493040293040292,0.9501098901098901,0.9509157509157509,0.9509157509157509
1.1515750915750915,1.1515750915750915,1.1523809523809523,1.1523809523809523,1.1531868131868133
1.3465934065934064,1.3465934065934064,1.3473992673992672,1.3473992673992672,1.3482051282051282
1.5263003663003663,1.5263003663003663,1.527106227106227,1.527106227106227,1.5279120879120878
1.6858608058608058,1.6866666666666665,1.6866666666666665,1.6874725274725275,1.6874725274725275
1.8188278388278387,1.8188278388278387,1.8188278388278387,1.8196336996336995,1.8196336996336995
1.9187545787545786,1.9195604395604395,1.9195604395604395,1.9203663003663003,1.9203663003663003
1.9808058608058607,1.9808058608058607,1.9816117216117215,1.9816117216117215,1.9816117216117215
2.004175824175824,2.004981684981685,2.004981684981685,2.004981684981685,2.0057875457875456
1.9864468864468865,1.9864468864468865,1.9864468864468865,1.987252747252747,1.987252747252747
1.929230769230769,1.929230769230769,1.929230769230769,1.93003663003663,1.93003663003663
1.8349450549450548,1.8357509157509158,1.8357509157509158,1.8365567765567765,1.8365567765567765
1.7068131868131868,1.7076190476190476,1.7076190476190476,1.7084249084249084,1.7084249084249084
1.5504761904761903,1.5512820512820513,1.5512820512820513,1.5520879120879119,1.5520879120879119
1.3715750915750915,1.3715750915750915,1.3723809523809523,1.3723809523809523,1.3731868131868132
1.1781684981684981,1.1789743589743589,1.1797802197802196,1.1797802197802196,1.1805860805860806
0.9775091575091575,0.9783150183150183,0.9791208791208791,0.9791208791208791,0.9791208791208791
0.7776556776556777,0.7784615384615384,0.7792673992673993,0.7800732600732599,0.7800732600732599
0.5858608058608058,0.5874725274725274,0.5874725274725274,0.5882783882783883,0.5882783882783883
0.4117948717948718,0.4126007326007326,0.41340659340659336,0.4142124542124542,0.4142124542124542
0.2635164835164835,0.2643223443223443,0.2643223443223443,0.2651282051282051,0.2651282051282051
0.14263736263736265,0.14344322344322344,0.14424908424908423,0.14505494505494507,0.14505494505494507
0.055604395604395604,0.05641025641025641,0.05721611721611721,0.05802197802197802,0.05802197802197802
0.008864468864468863,0.009670329670329669,0.010476190476190476,0.010476190476190476,0.011282051282051281
0.0008058608058608059,0.0016117216117216117,0.002417582417582417,0.002417582417582417,0.002417582417582417
0.03304029304029304,0.033846153846153845,0.03465201465201465,0.03465201465201465,0.03545787545787545
0.10395604395604395,0.10556776556776555,0.10556776556776555,0.10637362637362636,0.10637362637362636
0.21274725274725273,0.21355311355311354,0.21435897435897436,0.21435897435897436,0.21516483516483514
