3.2e-05
ADC1,ADC2,ADC3,ADC4,ADC5
0.7849084249084248,0.4520879120879121,0.4037362637362637,0.7389743589743589,0.9025641025641026
1.8470329670329668,0.049157509157509154,0.04593406593406593,0.07494505494505493,1.8744322344322342
1.8494505494505495,0.028205128205128206,0.028205128205128206,0.040293040293040296,1.8736263736263736
1.8510622710622708,0.02095238095238095,0.021758241758241755,0.027399267399267395,1.8728205128205129
1.8518681318681318,0.017728937728937726,0.019340659340659337,0.022564102564102562,1.8712087912087911
1.8534798534798536,0.016923076923076923,0.018534798534798533,0.02095238095238095,1.8704029304029302
1.8550915750915749,0.01611721611721612,0.018534798534798533,0.02095238095238095,1.8687912087912089
1.8599267399267398,0.016923076923076923,0.018534798534798533,0.02095238095238095,1.8712087912087911
1.858315018315018,0.01611721611721612,0.017728937728937726,0.020146520146520148,1.8671794871794871
1.8607326007326006,0.01611721611721612,0.017728937728937726,0.020146520146520148,1.8663736263736261
1.8615384615384616,0.01611721611721612,0.017728937728937726,0.020146520146520148,1.8647619047619046
1.8623443223443221,0.01611721611721612,0.017728937728937726,0.020146520146520148,1.8623443223443221
1.8647619047619046,0.01611721611721612,0.017728937728937726,0.020146520146520148,1.8615384615384616
1.8663736263736261,0.01611721611721612,0.017728937728937726,0.020146520146520148,1.8599267399267398
1.8671794871794871,0.01611721611721612,0.017728937728937726,0.020146520146520148,1.858315018315018
1.8695970695970696,0.01611721611721612,0.017728937728937726,0.020146520146520148,1.8575091575091576
1.8704029304029302,0.01611721611721612,0.017728937728937726,0.020146520146520148,1.8550915750915749
1.872014652014652,0.016923076923076923,0.018534798534798533,0.02095238095238095,1.854285714285714
1.8728205128205129,0.01611721611721612,0.017728937728937726,0.020146520146520148,1.8526739926739926
1.8736263736263736,0.01611721611721612,0.018534798534798533,0.020146520146520148,1.8510622710622708
1.8752380952380951,0.016923076923076923,0.018534798534798533,0.02095238095238095,1.85025641025641
1.8792673992673992,0.01611721611721612,0.017728937728937726,0.020146520146520148,1.8510622710622708
1.8784615384615382,0.01611721611721612,0.017728937728937726,0.020146520146520148,1.846227106227106
1.8784615384615382,0.01611721611721612,0.017728937728937726,0.020146520146520148,1.8438095238095238
1.88007326007326,0.01611721611721612,0.017728937728937726,0.020146520146520148,1.8413919413919413
1.8816849816849817,0.016923076923076923,0.017728937728937726,0.020146520146520148,1.8397802197802198
1.8816849816849817,0.01611721611721612,0.017728937728937726,0.019340659340659337,1.8365567765567765
1.8832967032967032,0.01611721611721612,0.017728937728937726,0.020146520146520148,1.8357509157509158
1.884908424908425,0.01611721611721612,0.017728937728937726,0.019340659340659337,1.8349450549450548
1.884102564102564,0.01611721611721612,0.017728937728937726,0.020146520146520148,1.8317216117216117
1.8857142857142857,0.01611721611721612,0.017728937728937726,0.020146520146520148,1.83010989010989
1.8865201465201464,0.01611721611721612,0.017728937728937726,0.019340659340659337,1.8276923076923075
1.888131868131868,0.01611721611721612,0.017728937728937726,0.020146520146520148,1.826080586080586
1.888937728937729,0.01611721611721612,0.017728937728937726,0.020146520146520148,1.8236630036630035
1.888937728937729,0.01611721611721612,0.017728937728937726,0.020146520146520148,1.8212454212454212
1.8905494505494504,0.01531135531135531,0.016923076923076923,0.019340659340659337,1.8204395604395605
1.8913553113553112,0.01611721611721612,0.016923076923076923,0.019340659340659337,1.8180219780219777
1.892161172161172,0.01611721611721612,0.018534798534798533,0.020146520146520148,1.8164102564102564
1.892967032967033,0.01611721611721612,0.017728937728937726,0.020146520146520148,1.8147985347985347
1.892967032967033,0.01611721611721612,0.017728937728937726,0.020146520146520148,1.8107692307692307
1.8945787545787545,0.01611721611721612,0.017728937728937726,0.019340659340659337,1.8091575091575092
1.8953846153846152,0.01611721611721612,0.017728937728937726,0.020146520146520148,1.8075457875457874
1.896996336996337,0.01611721611721612,0.017728937728937726,0.020146520146520148,1.8067399267399267
1.8961904761904762,0.01611721611721612,0.017728937728937726,0.019340659340659337,1.8035164835164834
1.896996336996337,0.01611721611721612,0.017728937728937726,0.019340659340659337,1.8010989010989011
1.896996336996337,0.01531135531135531,0.01611721611721612,0.018534798534798533,1.7978754578754577
